userID,caption,trial_number,image_name,group,tag,evaluator
20240830164735,A small group of people enjoy a leisurely walk on a paved pathway through the park with wooden benches and lush grass along the sides of the path. The clouds role in the distance above the pavilion in the background. A man sits on a bench with his dog.,11,Image_10.png,effort,E4,3
20240903071307,Two people sit on a bench overlooking a calm sea as the sun sets in the background.,6,Image_11.png,default,D5,3
20240830170343,A young boy is enjoying a sunny day outside riding his scooter on the pavement.,12,Image_12.png,default,D3,3
20240903140247,Two female players engage in a competitive chase for the ball during a soccer match while their teammates look on.,6,Image_13.png,default,D8,3
20240903131402,"A traveler carrying supplies carefully treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape",3,Image_15.png,default,D6,3
20240830203638,"A blue pool of fish with a waterfall and green plant is in the foreground. A group of children monitored by a 2 women and a man watch the fish swimming inside, and people are walking up and down the hallway behind them in the scene. There is a green wall in the background.",1,Image_2.png,effort,E6,3
20240903131725,"A man  figure stands beside a tranquil lake at dawn, under the shelter of a large tree",9,Image_3.png,default,D7,3
20240830164726,"A man and a woman holding hands walk by a colorful street vendor cart on a busy day, with pedestrians in the background crossing the street and walking the streets.",1,Image_5.png,effort,E3,3
20240830165013,Customers interact with a vendor at a dimly lit outdoor market,11,Image_6.png,default,D2,3
20240903002024,"A man in a red jacket and a hat on sits on a bench surrounded by greenery, preparing a meal outdoors",8,Image_7.png,effort,E7,3
20240830203634,A red off-road vehicle is perched on an uneven dirt path with a child watching in the distance. One of the tires is off the ground and there is a luggage rack on top of the vehicle. ,12,Image_9.png,effort,E5,3
20240903071307,"A girl stands in a grassy area, holding a rope, with a small fire in the foreground and open land in the background",3,Image_1.png,default,D5,4
20240830165013,"People enjoyng a leisure walk on a paved pathway in a park, with benches and lush grass on a cloudy day.",1,Image_10.png,default,D2,4
20240903131402,Two people sit closely on a bench overlooking a calm sea and boat as the sun sets in the distance past the skyline.,9,Image_11.png,default,D6,4
20240830203634,"A young boy is enjoying a sunny day outside on a scooter. He seems to be doing a trick of some sort and has an orange and black helmet on. He also has black, red and white shoes on. ",6,Image_12.png,effort,E5,4
2024,Two athletes in a competitive chase for the ball during a soccer match,1,Image_13.png,control,O,4
20240903131725,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape with exitment",3,Image_15.png,default,D7,4
20240903002024,"A group of individuals stands by an indoor water feature, engaging with the exhibit and enjoying the scene",4,Image_2.png,effort,E7,4
20240903140247,"A lone fisherman stands on the bank of a tranquil lake on a foggy morning, under the shelter of a large tree",4,Image_3.png,default,D8,4
20240830164735,"Downtown on a busy street corner, city pedestrians busily walk by a colorful street vendor cart while trying to get to work. There are taxies and police cars stopped at the cross walk in the background as people walk through.",12,Image_5.png,effort,E4,4
20240830170343,Customers interact with a vendor at a dimly lit outdoor street market.,10,Image_6.png,default,D3,4
20240903025313,"A man in a red jacket, black cap, and tan shorts sits on a bench surrounded by greenery, preparing a meal outdoors",10,Image_7.png,default,D4,4
20240830203638,A red modified jeep is rock crawling. A man stands on the far side leaning over it and another person stands close by watching.,5,Image_9.png,effort,E6,4
20240903131402,"A young female individual stands in a grassy area, holding a rope and standing next to a brown horse, observing a small fire in the foreground, a man and a brown horse standing in the open land in the backgrw",1,Image_1.png,default,D6,5
20240830170343,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day.,8,Image_10.png,default,D3,5
20240903131725,Two people sit on a bench overlooking a calm sea as the sun sets in the distance with a ship moving,10,Image_11.png,default,D7,5
20240830203638,A young boy in an orange helmet and bright summer clothes rides a scooter in a neighborhood. Behind him are several small houses and a clear blue sky.,10,Image_12.png,effort,E6,5
20240830043129,Two female soccer players from opposing teams as indicated by their different colored jerseys try to gain possession of the soccer ball. One female player seems to have the advantage and is shielding the ball from the other player. ,2,Image_13.png,default,D1,5
20240903140247,A climber treks up a dangerous snowy peak with a lot of equipment in a quiet forest.,12,Image_15.png,default,D8,5
20240903025313,"A group of oriental individuals stand by an indoor water feature with orange fish in it, engaging with the exhibit",6,Image_2.png,default,D4,5
2024,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree",1,Image_3.png,control,O,5
20240830165013,City pedestrians walk by an art vendor cart on a busy day,10,Image_5.png,default,D2,5
20240830203634,Three customers interact with a vendor at a dimly lit outdoor market. The female customer looks happy and very interested in the food being sold by the vendor. ,5,Image_6.png,effort,E5,5
20240903071307,"A man in a bright red jacket sits on a bench surrounded by greenery, preparing a meal outdoors. ",12,Image_7.png,default,D5,5
20240903002024,A red off-road vehicle is perched on an uneven dirt path with a kid gazing in the distance.,7,Image_9.png,effort,E7,5
20240903131725,"A young individual stands in a grassy area, holding a rope, with a small fire in the foreground and open land in the background",6,Image_1.png,default,D7,6
20240830203634,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. There is a large grey dog sitting on one of the benches while its owner talks on the phone. ,4,Image_10.png,effort,E5,6
20240903140247,A couple sits on a bench overlooking a sailboat on a calm sea as the sun sets in the distance over the city.,5,Image_11.png,default,D8,6
20240903002024,A young person is enjoying a sunny day outside on a scooter,1,Image_12.png,effort,E7,6
20240830052628,"Two female soccer players, one in a blue uniform labeled ""Sherwood"" and one in a white uniform, in a competitive chase for the ball during a soccer match",5,Image_13.png,effort,E1,6
2024,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape",1,Image_15.png,control,O,6
20240903071307,"A group of individuals stands by an indoor water feature, engaging with the exhibit filled with a few fishes. ",1,Image_2.png,default,D5,6
20240830043129,"An individual stands besides a lake with a fishing rod cast, under the shelter of a large tree. The weather is foggy and it is daytime.",9,Image_3.png,default,D1,6
20240830170343,City pedestrians walk by a colorful street vendor cart on a busy day.,7,Image_5.png,default,D3,6
20240830203638,"A woman faces away from the camera at a table full of food. The scene is dark except a bright light directly over the table. Across the table are three people interacting with the food on the table: A man, a woman, and a third person obscured by a tree on the left side of the photo. Close behind them is a taxi.",7,Image_6.png,effort,E6,6
20240903131402,"A man in a red jacket, glasses, and black hat sits on a gray bench surrounded by greenery, preparing a meal outdoors on a sunny day.",8,Image_7.png,default,D6,6
20240903025313,A red off-road jeep vehicle is perched on an uneven dirt path with the front driver side wheel suspended in air with a girl staring at it,8,Image_9.png,default,D4,6
20240903140247,A young woman holding a rope stands in a grassy area next to a horse in front of a small fire while an older man in the background looks on.,1,Image_1.png,default,D8,7
20240830203638,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. In the foreground a dog sits on a park bench next to an older man who is on the phone.,2,Image_10.png,effort,E6,7
2024,Two people sit on a bench overlooking a calm sea as the sun sets in the distance,1,Image_11.png,control,O,7
20240903025313,A young boy in a yellow shirt and orange helmet is enjoying a sunny day outside on a scooter,3,Image_12.png,default,D4,7
20240830164419,Two woman from opposing teams are in a competitive chase for the ball during a soccer match. The player in white is nearer the ball but appears to be losing her balance after the woman in blue ran up behind her. They look as if they are about to collide. Two teammates watch in the distance. They are playing on a green field with trees in the background.,8,Image_13.png,effort,E2,7
20240830043129,A skiier climbs up a snowy incline on a mountain using ice hooks to get back to their ski sticks in the foreground of the image.,7,Image_15.png,default,D1,7
20240903131402,"A group of individuals, including young children, happily stand by an indoor water feature, engaging with the exhibit, eager to touch the water.",4,Image_2.png,default,D6,7
20240830052628,"A masculine figure stands holding a fishing rod beside a tranquil body of water around dawn, under the shelter of a large deciduous tree",10,Image_3.png,effort,E1,7
20240830203634,Many city pedestrians walk by a colorful street vendor cart on a busy day. There are many tall buildings in the background. There are also many different traffic lights. Two police cars and a bus can be seen as well. ,1,Image_5.png,effort,E5,7
20240903002024,A male and a female customer interact with a vendor at a dimly lit outdoor market,2,Image_6.png,effort,E7,7
20240903131725,"A man in a red jacket and a white shorts sits on a bench surrounded by greenery, preparing a meal outdoors",4,Image_7.png,default,D7,7
20240903071307,A dark red off-road vehicle is stuck on an uneven dirt path with a spectator in the background.,7,Image_9.png,default,D5,7
2024,"A young individual stands in a grassy area, holding a rope, with a small fire in the foreground and open land in the background",1,Image_1.png,control,O,8
20240903002024,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day while others sitting on a street bench,10,Image_10.png,effort,E7,8
20240830043129,Two people sit on a bench overlooking calm waters as the sun sets in the distance and a boat sails past.,12,Image_11.png,default,D1,8
20240903071307,A boy is enjoying a sunny day outside on a scooter.,11,Image_12.png,default,D5,8
20240830164726,Two athletes in a competitive chase for the ball during a soccer match. One of the athletes in blue appears to be pushing down the athlete in white in an attempt to get the soccer ball from her. The girl in white appears to be falling or tripping over the ball. ,10,Image_13.png,effort,E3,8
20240830052628,"A traveler climbs a snow-covered peak, using a pick or ice ax for leverage. The traveler wears a helmet and large backpack.",12,Image_15.png,effort,E1,8
20240903131725,"A group of individuals stands by an indoor water feature, engaging with the exhibit with fish in the water",1,Image_2.png,default,D7,8
20240830164419,"A young man stands beside a tranquil lake at dawn, under the shelter of a large tree. He is holding a fishing pole. There are trees on the opposite side of the lake and the sun's rays reflect throughout the image. ",1,Image_3.png,effort,E2,8
20240830203638,"On a busy city street corner a man and woman walk by a colorful cart, on the back of an unoccupied yellow bicycle, that says ""Puppet Theatre."" The bicycle has a blue shirt on it and is tied to a black newspaper stand. Two police cars are behind the stand. City buildings are behind the intersection. It is a bright day and people are wearing coats.",9,Image_5.png,effort,E6,8
20240903025313,A man and woman interact with an outdoor food vendor at night with a taxi in the background,7,Image_6.png,default,D4,8
20240903140247,A man in a red jacket and a hat prepares a meal while sitting on a bench surrounded by greenery.,7,Image_7.png,default,D8,8
20240903131402,A red off-road vehicle is perched on an uneven dirt path with a female spectator wearing a green a shirt in the distance and dry grass in the background.,12,Image_9.png,default,D6,8
20240830043129,A young girl with blonde hair stands in a grassy area next to a horse. She is holding a rope next to a small fire in the foreground. Behind her there is an older man next to another horse.,1,Image_1.png,default,D1,9
20240903025313,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day; dog sits on bench next to man on phone,11,Image_10.png,default,D4,9
20240830052628,A man and a woman sit on a bench overlooking a calm body of water with a small boat in it as the sun sets in the distance. Skyscrapers are visible in the distance.,9,Image_11.png,effort,E1,9
20240903131402,A young boy wearing a yellow shirt and orange helmet is enjoying a sunny day outside on a scooter in the suburbs on the sidewalk.,5,Image_12.png,default,D6,9
20240830164735,Two girl soccer players in a competitive chase for the ball during a soccer match. One pushes the other as they both struggle to stand and keep their balance.,6,Image_13.png,effort,E4,9
20240830164419,A climber treks up a steep snowy trail on the side of a mountain. In the background there is brush and rock. Footprints and hiking poles extend in front of the climber indicating that he has a companion with him.,6,Image_15.png,effort,E2,9
20240903140247,"A group of children next to an indoor water feature watch a toddler try to climb in with the help of another little girl, while a parent tries to intervene and other passersby watch.",9,Image_2.png,default,D8,9
20240830164726,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree holding a fishing rod.",4,Image_3.png,effort,E3,9
20240903002024,City pedestrians walk by a colorful street vendor cart on a busy day under a hot whether,6,Image_5.png,effort,E7,9
20240903071307,"In a dimly lit outdoor market, two customers interacts with a vendor behind the stall.",2,Image_6.png,default,D5,9
2024,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors",1,Image_7.png,control,O,9
20240903131725,A red off-road vehicle is perched on an uneven dirt path with a spectator  lady  in the distance.,8,Image_9.png,default,D7,9
20240830052628,"A young woman in a black sweatshirt stands in a cleared grassy area, holding a horse by a rope, with a fire in the foreground. There is a man and another, darker-coated horse in the midground, and a wooded area in the background.",3,Image_1.png,effort,E1,10
20240903071307,People enjoy a leisurely walk on a paved pathway in a park with benches and grass on a cloudy day.,10,Image_10.png,default,D5,10
20240830164419,"A man and woman sit close together on a bench overlooking a calm sea as the sun sets in the distance. There is a small boat passing by in the water, and an even smaller boat in the background. In the distance, a backlit skyline is visible. The setting sun casts an orange glow throughout the sky.",4,Image_11.png,effort,E2,10
20240903131725,A young boy in yellow with helmet is enjoying a sunny day outside on a scooter,12,Image_12.png,default,D7,10
20240830165013,Two female athletes in a competitive chase for the ball during a soccer match,12,Image_13.png,default,D2,10
20240830164726,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape",3,Image_15.png,effort,E3,10
2024,"A group of individuals stands by an indoor water feature, engaging with the exhibit",1,Image_2.png,control,O,10
20240830164735,"A lone man stands still in front of a tranquil lake at dawn, while the sun rises to burn off the mist gently cloaking the water's surface. There is a large oak tree whose branches reach over the man to provide him some cover.",8,Image_3.png,effort,E4,10
20240903025313,City pedestrians in jackets walk by a colorful street puppet theatre cart on a busy day,1,Image_5.png,default,D4,10
20240903131402,Customers happily interact with a food vendor at a dimly lit outdoor market at night.,10,Image_6.png,default,D6,10
20240830043129,"A man in a red jacket sits on a bench surrounded by lush greenery, preparing a meal outdoors in a pot.",11,Image_7.png,default,D1,10
20240903140247,A man is inspecting a red off-road vehicle that is perched on an uneven dirt path in the desert as a young girl watches.,3,Image_9.png,default,D8,10
20240830164419,"A young woman stands in a grassy field, holding the reins of a light brown horse. There is a small fire in the foreground, burning branches in a container. A man and a darker brown horse watch from a distance. The green field extends past a dilapidated wooden fence up to a wooded area with brown and leafless trees. ",10,Image_1.png,effort,E2,11
20240903131402,People and pets enjoy a leisurely walk on a paved pathway in a park with benches and lush grass and tall trees on a cloudy day,2,Image_10.png,default,D6,11
20240830164726,Two people sit on a bench overlooking a calm sea as the sun sets in the distance,5,Image_11.png,effort,E3,11
20240903140247,A young boy is enjoying a sunny day by practicing jumps on his scooter in a cul de sac.,2,Image_12.png,default,D8,11
20240830170343,Two female athletes in a competitive chase for the ball during a soccer match.,5,Image_13.png,default,D3,11
20240830164735,"An adrenaline seeker desperately climbs across a steep snowy cliffside along a quiet forest, struggling but enjoying the serene winter landscape.",1,Image_15.png,effort,E4,11
20240830043129,A group of young children stand and sit by an indoor water pond that has fish in it. There are adults walking by in the background.,6,Image_2.png,default,D1,11
20240830165013,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree",8,Image_3.png,default,D2,11
20240903071307,City pedestrians walk by a colorful artwork on the side of the street.,5,Image_5.png,default,D5,11
20240903131725, Two customers interact with a vendor at a dimly lit outdoor market in a dark area ,7,Image_6.png,default,D7,11
20240830052628,"A man in shorts, a red jacket and a black ballcap sits on a wooden bench surrounded by greenery, stirring a pot of soup that he is cooking on an outdoor stove. ",2,Image_7.png,effort,E1,11
2024,A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance.,1,Image_9.png,control,O,11
20240830164726,"A young individual stands in a grassy area, holding a rope, with a small fire in the foreground and open land in the background where a man stands next a brown horse.",11,Image_1.png,effort,E3,12
20240903131725,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day,2,Image_10.png,default,D7,12
20240830164735,A man and a women sit on a wooden bench overlooking a calm sea as the sun sets in the distance over the city. Between them and the city is an average sized motor boat slowly cruising away from them.,4,Image_11.png,effort,E4,12
2024,A young person is enjoying a sunny day outside on a scooter,1,Image_12.png,control,O,12
20240830203634,Two female athletes in a competitive chase for the ball during a soccer match. There are two other players in the distance. They are standing on a wood line and there is also a flag on the field. ,2,Image_13.png,effort,E5,12
20240830165013,"A traveler treks up a gentle snowy trail at the side of a mountain, focused on being safe on the winter landscape",9,Image_15.png,default,D2,12
20240830052628,"A group of six children, accompanied by adults and passersby, look into a large indoor pool, and are captivated by the fish inside.",8,Image_2.png,effort,E1,12
20240830170343,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree.",2,Image_3.png,default,D3,12
20240903131402,City pedestrians walk swiftly by a colorful street vendor cart on a busy day,7,Image_5.png,default,D6,12
20240903140247,Customers browse a stall at a dimly lit outdoor market while a taxi drives by.,8,Image_6.png,default,D8,12
20240830164419,"A man in a red jacket, black hat, and tan shorts sits on a bench surrounded by greenery and shrubs, preparing a meal outdoors. He is cooking a warm meal. ",5,Image_7.png,effort,E2,12
20240830043129,A red off-road vehicle is perched on an uneven dirt path in a precarious position with a young spectator in the distance.,10,Image_9.png,default,D1,12
20240830164735,A young individual stands in a grassy ranch within a small fence. She holds a rope leashed to a horse while staring at a small lit campfire and open land in the background with a treeline.,2,Image_1.png,effort,E4,13
20240903140247,A man and his dog sit on a bench while others leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day,10,Image_10.png,default,D8,13
20240830165013,Two people sit on a bench overlooking a calm sea and a boat as the sun sets in the distance,5,Image_11.png,default,D2,13
20240830043129,A young boy wearing a helmet is riding his scooter outside in a neighborhood street on a sunny day.,4,Image_12.png,default,D1,13
20240830203638,Two athletes in a competitive chase for the ball during a soccer match. One woman in a white and black uniform kicks the ball and is very closely followed by a woman in a blue uniform.,3,Image_13.png,effort,E6,13
20240830170343,"A traveler hikes across a snowy trail in the mountains, taking in the serene winter landscape.",9,Image_15.png,default,D3,13
20240830164419,A group of individuals surround an indoor water feature. There are adults walking by in the background in front of a lime green wall. A woman and 6 children are on or near the ledge of the water exhibit. One small child is reaching over the ledge and the woman and another young child are pulling her back to the ground. Three orange fish swim in the blue water.,9,Image_2.png,effort,E2,13
20240830203634,"A man stands beside a tranquil lake with a fishing pole at dawn, under the shelter of a large tree. The tranquil lake has many trees around it and it is covered by a layer of fog. The sun is about to rise over the horizon.  ",9,Image_3.png,effort,E5,13
20240903131725,City pedestrians walk by a colorful street vendor cart on a busy day,5,Image_5.png,default,D7,13
2024,Customers interact with a vendor at a dimly lit outdoor market,1,Image_6.png,control,O,13
20240830164726,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors. He's sitting with a spoon inside the noodles he's making on the bench, waiting for it to be ready to serve.",8,Image_7.png,effort,E3,13
20240830052628,"A red SUV with off-road capabilities appears stuck on an uneven, barren dirt path as a boy and girl stand outside.",1,Image_9.png,effort,E1,13
20240830165013,"A young in woman stands in a grassy area with her horse, with a small fire in the foreground and a man his horse open land in the background",2,Image_1.png,default,D2,14
2024,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day,1,Image_10.png,control,O,14
20240830170343,Two people sit on a bench overlooking a calm sea and boat as the sun sets in the distance.,11,Image_11.png,default,D3,14
20240830052628,A young boy in an orange helmet and yellow shirt is enjoying a sunny day outside in a suburban setting on a green scooter as he jumps over a curb. ,7,Image_12.png,effort,E1,14
20240903002024,Two  female athletes in a competitive chase for the ball during a soccer match as one is being fouled,12,Image_13.png,effort,E7,14
20240830203634,A climber works diligently to climb the snowy mountain. There are two poles slightly above this person. There are many rocks and rocky surfaces peaking out from the snow. ,10,Image_15.png,effort,E5,14
20240830164726,"A group of individuals stands by an indoor water feature, engaging with the exhibit. Inside the water feature are a few fish and kids looking over the fixture to see the fish. ",7,Image_2.png,effort,E3,14
20240830203638,"A lone figure stands fishing beside a tranquil lake at dawn, under the shelter of a large tree. The lake is covered with a fog and trees from across the lake reflect on the water.",4,Image_3.png,effort,E6,14
20240903140247,A crowd of pedestrians walk in a city where a colorful street vendor cart sits on a corner on a chilly afternoon.,11,Image_5.png,default,D8,14
20240830043129,A man and woman interact with a food vendor at a dimly lit outdoor market at night. ,5,Image_6.png,default,D1,14
20240830164735,A man in a red North Face jacket and glasses relaxes on a wooden bench while cooking some soup out of a portable cooker. He is surrounded by greenery and enjoying himself.,10,Image_7.png,effort,E4,14
20240830164419,A red off-road vehicle is perched on an uneven dirt trail. The terrain appears deserted with brush and sand. The vehicle is stopped with one wheel off the ground because of the tilt of the path. There is a young child in a bright green shirt and blue shorts standing behind the vehicle. It is a bright sunny day and the windows to the vehicle are open.,12,Image_9.png,effort,E2,14
20240830170343,"A young individual stands in a grassy area next to a horse, holding a rope, with a small fire in the foreground and open land in the background.",1,Image_1.png,default,D3,15
20240830043129,"Some people are taking a leisurely walk through a lush, green park while others sit on the park benches on a cloudy day.",8,Image_10.png,default,D1,15
20240830203634,Two people sit on a bench overlooking a calm sea as the sun sets in the distance. There is an amazing view of a city on the horizon. There is also one large boat on the water and a much smaller boat. ,7,Image_11.png,effort,E5,15
20240830164419,"A young boy in a yellow t-shirt, grey shorts, and yellow helmet is enjoying a sunny day outside on a scooter. He is riding on the pavement and there are homes in the background. The image is tilted and he appears to be hopping off the ground with his scooter. ",3,Image_12.png,effort,E2,15
20240903025313,"Two young female athletes in a competitive chase for the ball during a soccer match, one in blue the other in white",9,Image_13.png,default,D4,15
20240830203638,"A traveler climbs a steep, snowy, and rocky mountain wearing a backpack with two skis attached to it. Small evergreen bushes sparsely dot the image.",12,Image_15.png,effort,E6,15
20240830164735,"A group of young children and parents stand in front of an indoor water feature, mesmerized and entertained by the exhibit. A young child tries climbing up the bench to get a closer look while their mom reaches for them concerned.",3,Image_2.png,effort,E4,15
20240903002024,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree fishing",5,Image_3.png,effort,E7,15
2024,City pedestrians walk by a colorful street vendor cart on a busy day,1,Image_5.png,control,O,15
20240830052628,"At nighttime, a man and a woman interact with a female vendor selling various foodstuffs at an outdoor market, as a car whizzes past behind them.",11,Image_6.png,effort,E1,15
20240830165013,"A man in a red jacket  and black hat sits on a bench surrounded by greenery, preparing a meal outdoors",7,Image_7.png,default,D2,15
20240830164726,A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance and there's a man looking inside the vehicle. Inside the vehicle is a person in the drivers seat.,12,Image_9.png,effort,E3,15
20240830203634,"A teenage girl stands near her beautiful brown horse with a small fire in the foreground. There is open land in the background with trees, a man and his horse. The horse is a light brown with much darker brown legs and mane. ",8,Image_1.png,effort,E5,16
20240830052628,"People enjoy a leisurely walk on a paved pathway in a park with benches, lush grass, and trees on an overcast day. In the foreground, a man speaking on a cell phone sits next to his dog on a bench. In the midground, one of the pedestrians is a boy playing basketball. In the background is a large gazebo.",4,Image_10.png,effort,E1,16
20240830203638,"Two people sit on a bench overlooking a calm sea as the sun sets in the distance. In the foreground are the backs of their heads, a man in a black shirt and a woman in a blue shirt, sitting close beside each other. A boat is in the middle of the scene, and in the background is a small cityscape and the sun is below the horizon in a partly clouded sky.",8,Image_11.png,effort,E6,16
20240830164726,"A young person is enjoying a sunny day outside on a scooter, doing a trick by jumping in the air. ",6,Image_12.png,effort,E3,16
20240903071307,Two females are in a competitive chase for the ball during a soccer match,8,Image_13.png,default,D5,16
20240903002024,"A young traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape",3,Image_15.png,effort,E7,16
20240830165013,"A group of individuals stands by an indoor water feature, engaging with the exhibit",3,Image_2.png,default,D2,16
20240903025313,"A man in a hat is seen fishing beside a tranquil, foggy lake at dawn, under the shelter of a large tree",4,Image_3.png,default,D4,16
20240830043129,City pedestrians walk by a colorful street puppet theatre cart on a busy street.,3,Image_5.png,default,D1,16
20240830164419,A man and woman customer interact with a vendor at a dimly lit outdoor market. The booth sells brightly colored food. A yellow taxi drives by in the background. The image is blurry as if it was taken while moving.,11,Image_6.png,effort,E2,16
20240830170343,"A man in a red jacket and black hat sits on a bench surrounded by greenery, preparing a meal in a silver pot outdoors.",3,Image_7.png,default,D3,16
20240830164735,A red off-road Jeep is stuck in a ravine with its passenger side almost flat against the ground. There is a young girl standing above the car on an uneven dirt path with another person talking to the driver through the window.,9,Image_9.png,effort,E4,16
