userID,caption,trial_number,image_name,group,tag,evaluator
20240910141502,"A young boy wearing an orange helmet, yellow shirt, grey shorts, white socks, and red, white, and black Nike sneakers is outside on the street on a scooter. The boy has a look of concentration on his face as he maneuvers the scooter from the street onto the sidewalk. The sky is blue and there are various houses and cars in the background of the picture.",5,Image_12.png,default,D1,4
20240910175555,"A girl with blonde hair and white complexion is wearing a blue jersey with the number 21 representing Sherwood while pushing another girl with a white tee and black shorts wearing number 25. Number 25 has the soccer ball on her foot and seemingly stressed as she is about to fall down. In the background, two other female players can be seen representing each team and a red flag pole.",3,Image_13.png,default,D5,4
20240910154427,A mountain climber wearing a blue long sleeve shirt with sleeves pulled up and backpack treks up a snowy mountain ridge with his head faced down. The mountain ridge is primarily covered in snow with bare spots of rocks showing and some plants to the side. Two ski polls are shoved into the snow a short distance ahead of the climber.,2,Image_15.png,default,D3,4
20240910172445,"A group of individuals, adults and children, stand by or overlook an indoor water feature with smiling faces, engaging with the fish in the water.",3,Image_2.png,effort,E2,4
20240910161920,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree. There is a beautiful fog above the lake",9,Image_3.png,default,D4,4
20240910221148,"City pedestrians walk by a colorful street vendor cart on a busy day. There is a beautiful artwork, an abstract painting painted with greens, blues, purples borwns and yellows. There are two police cars waiting at a traffic light, and a bicycle on the sidewalk. ",4,Image_5.png,effort,E4,4
20240910221648,Customers interact with a street food vendor at a dimly lit outdoor market taxi parked in background,6,Image_6.png,effort,E5,4
20240910224454,"A man in a red jacket, with black stripes going down each arm starting at the shoulders, wearing a black baseball cap and white cargo shorts, sits on a grey wooden bench outdoors in the evening. He is surrounded by lush waste high greenery. He is stirring a meal of what appears to be beans or soup inside of a large cooking pot with a ladle while he looks down into it.",12,Image_7.png,effort,E6,4
20240910154224,A red off-road vehicle is perched on an uneven dirt path with a little girl in the distance watching,12,Image_9.png,default,D2,4
20240910172445,"A young girl stands in a fenced in grassy area with woods in the background. She is   holding a rope which is bridled to a brown horse, with a small fire in the foreground and an older gentleman with a darker brown horse in the background. ",1,Image_1.png,effort,E2,5
20240910221147,A man and his dog sit on a park bench while people enjoy a leisurely walk on the paved pathway in a park lush grass on a cloudy day.,6,Image_10.png,effort,E3,5
20240910221148,Two people sit on a bench overlooking a calm sea as the sun sets in the distance. There is a boat in the lake before them. The water looks cold and choppy. There is a skyline of towers out in the distance. ,9,Image_11.png,effort,E4,5
20240910154224,A young teenager is enjoying a sunny day outside on a scooter in the street. Good thing he's wearing a helmet,8,Image_12.png,default,D2,5
20240910180338,Two female athletes in a competitive chase for the ball during a soccer match. The person in a white and black uniform is kicking the ball while the woman in the blue Sherwood uniform advances on her.,12,Image_13.png,default,D6,5
20240910161920,"A traveler treks across a gentle snowy trail in a rockyand quiet forest containing mountains, taking in the serene winter landscape",4,Image_15.png,default,D4,5
20240910175555,There are six children and nine adults overlooking a huge human built koi fish pond. There is one little girl who is holding onto the edge of the pool pond wanting to go into the pool. The mother and sister are stopping her from going inside.,7,Image_2.png,default,D5,5
20240910165019,A large tree overlooks a body of water. Fog rises from the water. There is bright sunlight over the water. A lone figure holding a fishing pole is silouhetted at the water's edge.,11,Image_3.png,effort,E1,5
20240910221648,"City pedestrians walk by a colorful street puppet theatre cart on a busy day, two police cars are at a red light and buildings cover the background",9,Image_5.png,effort,E5,5
20240910224454,A middle-aged Asian couple interacts with a single street food vendor at a dimly lit outdoor stall. The only light illuminating the couple's faces as they pick out their food to order. They stand in front of a yellow taxi cab with a strip of lights on the top.,11,Image_6.png,effort,E6,5
20240910141502,"A man in a black baseball hat, red jacket, and light khaki cargo shorts is outdoors sitting on a bench surrounded by lush greenery vegetation. The man is stirring food in a silver cylindrical container that is placed on the bench right next to him. ",12,Image_7.png,default,D1,5
20240910154427,A red off-road vehicle is perched on its side on an uneven dirt path with its foremost hell off the ground. The terrain is rocky and greyish in tone and a little girl can be seen in the background wearing a bright green shirt and blue shorts.,9,Image_9.png,default,D3,5
20240910175555,"A teenage girl wearing a black sweater with an Athletic logo on the front is holding a brown rope attached to a horse with a huge build, golden brown color, and blonde hair while standing on a green grass patch. In the background, a man wearing a denim top and pants is with a dark brown horse is seen standing with the forest in the back. In the foreground, a circular cement with items in flames can be seen.",2,Image_1.png,default,D5,6
20240910221148,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. The man on the bench is wearing sunglasses and appears to be deep in thought. There is a dog with him on the bench. ,3,Image_10.png,effort,E4,6
20240910221648,Two people sit on a bench overlooking a calm sea with a small boat in the background and larger on in the middle as the sun sets in the distance over a cityscape,8,Image_11.png,effort,E5,6
20240910154427,"A young person with a bright orange helmet, yellow shirt, beige shorts, and white and red nike sneakers is riding a scooter with a look of determination in the middle of a development. In the backdrop homes with cars in the driveway can be seen along a blue skyline. ",6,Image_12.png,default,D3,6
20240910221147,A female athlete in a blue and white jersey tackles another female athlete in a white and black jersey during a soccer match. ,11,Image_13.png,effort,E3,6
20240910165019,A top-down view of a person climbing a sheer snowbank. To one side of the snow there is a rocky escarpment and some plant growth on the rocks. A pair of walking sticks are stuck into the snow standing up in the foreground. The person uses handheld devices to dig into the snow to help them climb. The person carries equipment on their back. ,3,Image_15.png,effort,E1,6
20240910180338,"A group of Asian adults and children are gathered by an indoor water feature in front of a green wall. The blue tile pool has a small fountain, plants, and orange fish. A toddler is trying to climb over the side, while an older child and adult hold her back.",1,Image_2.png,default,D6,6
20240910172445,"A lone figure stands on the edge  a tranquil lake at dawn, under the shelter of a large tree, as a mist rises off the water with the sun reflecting out of the mist. Trees surround the water.",4,Image_3.png,effort,E2,6
20240910224454,"City pedestrians walk by a colorful street cart sitting on the sidewalk on a busy day. The cart says Puppet Theatre and is driven by an elongated low riding yellow bicycle. There is a painting of ghostly figures traveling upwards alongside the cart. Cop cars are stopped at a red light on the road next to it. High rise apartment buildings are in the background, along with a crowd mustering on by.",9,Image_5.png,effort,E6,6
20240910141502,"Two adult customers, one male and one female, are interacting with a female vendor at a dimly lit outdoor market. The vendor has a display of items, some of which look like popcorn in red and white striped containers. In the background is a yellow taxi cab.",2,Image_6.png,default,D1,6
20240910154224,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors on the bench in a portable style",11,Image_7.png,default,D2,6
20240910161920,A red off-road truck is perched on an uneven dirt path with a spectator in the distance and another inspecting the vehicle. There is a lot of brown grass in the distance.,11,Image_9.png,default,D4,6
20240910180338,"A young girl and older man stand with horses by a fire in a fenced grassy area. The girl has blonde hair, a black sweatshirt, and riding boots and is holding a brown Palomino with a rope in front of the fire pit. The man is in a blue shirt and jeans in the background near a brown horse.",11,Image_1.png,default,D6,7
20240910221648,"People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day, there is an older man on his phone sitting on a bench in the foreground with a dog next to him on the bench. there's a pavilion in the background",7,Image_10.png,effort,E5,7
20240910224454,"Two people, their silhouettes darkened by the sunset, sit on a bench overlooking a calm sea while a small leisure boat rides past the middle. There is a teeny little boat on the left side, far off. On the yellow, orange horizon are tall skyscrapers, with a tree line along the coast. Thin clouds line the sky above. There is a bluish tint to the entire scene.",10,Image_11.png,effort,E6,7
20240910161920,A young person is enjoying a sunny day outside on a scooter. He wears a yellow helmet and a pair of boots. The sky is blue and clear on that day,8,Image_12.png,default,D4,7
20240910221148,"Two athletes, in a competitive chase for the ball during a soccer match. One team is wearing blue jerseys and the other team is wearing white jerseys. The girl in the blue team has a determined look on her face as she chases the girl in the white jersey to get control of the soccer ball. There are two other players in the background. They are playing on a sunny day on a grassy field. ",1,Image_13.png,effort,E4,7
20240910172445,"A lone traveler treks up a snowy trail on an inclined mountainside, taking in the mostly barren winter landscape. ",2,Image_15.png,effort,E2,7
20240910221147,A group of kids lean against an indoor water fountain filled with fish.,7,Image_2.png,effort,E3,7
20240910175555,"A man wearing a cap and black outfit stands beside a tranquil lake at dawn, under the shelter of a large tree. The man is holding a fishing pole and waiting for a catch. In the background, the lake and more trees can be seen covered in extreme fog.",4,Image_3.png,default,D5,7
20240910141502,"Two city pedestrians in the foreground of the photo, one male and female in  middle age, are walking by a colorful street vendor cart. The male pedestrian is wearing a brown bomber jacket with jeans and the female pedestrian is wearing a cream colored turtle-neck sweater under a black trench coat with jeans. The street vendor cart, which is attached to the back of a yellow bicycle, displays a piece of art on a rectangular board. The art is very abstract and has colors of yellow, green, purple, and blue. In the background are tall city buildings, reminiscent of a downtown. There are also a lot of pedestrians walking past the buildings and in the crosswalk.",3,Image_5.png,default,D1,7
20240910154224,Customers interact with a vendor at a dimly lit outdoor market,10,Image_6.png,default,D2,7
20240910154427,A man in a red jacket with a black hat and white shorts looking occupied sits on a bench stirring a pot of soup. The bench is in the middle of green plantation.,5,Image_7.png,default,D3,7
20240910165019,"A vehicle is caught in uneven ground in a dry scrub environment. The vehicle is tilted at an angle with one wheel suspended in the air. An adult stands on the other side of the vehicle, mostly obscured by the vehicle. Behind them, a young child watches from several feet away. ",9,Image_9.png,effort,E1,7
20240910221147,"A young female stands in a grassy area, holding a roped harness on a horse, with a small fire in the foreground and a forest in the background, with an older gentlemen and second horse nearby. ",9,Image_1.png,effort,E3,8
20240910224454,"People enjoy a leisurely walk on a paved pathway in a park, walking past a young man with a rubber ball.  There are a couple people sitting on the benches, one man is talking on the phone next to a rather large grey dog. The sky is slightly cloudy, with grey overcast. The lush and neatly trimmed grass is all around the circular path, with small deciduous trees dotting the park. There is a gazebo with a grey domed roof in the background and pine trees surrounding it.",5,Image_10.png,effort,E6,8
20240910141502,A man and women are sitting closely on a bench facing away from the camera. The sun is setting and they are overlooking a calm sea as a small white boat passes by. A city skyline sits in the background of the picture.,6,Image_11.png,default,D1,8
20240910165019,"A skewed perspective photograph of a residential neighborhood. In the foreground, a young boy wearing a helmet holds the handlebars of a scooter, his feet in midair as he jumps from the street onto the sidewalk.  Behind him there are several houses and vehicles parked on the street. ",5,Image_12.png,effort,E1,8
20240910221648,Two athletes in a competitive chase for the ball during a soccer match two team mates jog in background,5,Image_13.png,effort,E5,8
20240910175555,"A traveler treks upward a steep snowy trail in a quiet forest, taking in the serene winter landscape. The traveler is using tools to be able to climb up the snowy mountain as two of the other tools is stuck into the ground.",11,Image_15.png,default,D5,8
20240910221148,"A group of individuals stands by an indoor water feature, engaging with the exhibit. There are orange fishes in the pond in front of them. There is a small girl who is in the midst of jumping in the water. Her sister is grabbing her to stop her from jumping in. There is a bored girl in a white shirt stating off into the distance. ",6,Image_2.png,effort,E4,8
20240910180338,A lone man fishes beside a tranquil lake at dawn under the shelter of a large tree. The lake is covered in morning mist and the sun shines through pine trees on the other side.,10,Image_3.png,default,D6,8
20240910154224,Many various city pedestrians fill the crosswalk and sidewalk where a colorful street vendor cart is parked.,1,Image_5.png,default,D2,8
20240910154427,Two customers a man wearing a light green button downed shirt and a woman wearing a white short sleeve shirt interact with a vendor at a dimly lit outdoor market. The vendor has an assortment of different foods on a table and in the background a taxi cab can be seen.,12,Image_6.png,default,D3,8
20240910161920,"A man in a red jacket, black cap and shorts sits on a bench surrounded by greenery, preparing a meal outdoors",2,Image_7.png,default,D4,8
20240910172445,"A red off-road vehicle is perched on an uneven dirt path, in a desert like area with brown weed like growth on the hillside. The vehicle appears to be stuck, having crossed terrain that caused it to tilt. There is a young girl, alone in the background. .",11,Image_9.png,effort,E2,8
20240910221148,"A young individual stands in a grassy area, with her horse, holding a rope, with a small fire in the foreground and open land in the background. The girl is waring a black sweather, shorts and boots. There is an older man standing in the background with his horse. ",8,Image_1.png,effort,E4,9
20240910141502,An older gentleman sits on a park bench while talking on the phone. His large black dog sits on the bench beside him. There are also people enjoying a leisurely walk on a paved pathway as they pass a woman sitting on another bench. There is a large pavilion in the background surrounded by trees and lush grass. The sky is cloudy.,9,Image_10.png,default,D1,9
20240910154224,An older couple sit on a bench overlooking a calm sea with a boat floating away as the sun sets in the distance. You can also see a skyline in the background,7,Image_11.png,default,D2,9
20240910172445,"A young boy, with a look of determination on his face, is enjoying a sunny, cloudless day outside on a scooter on a paved surface. He wears a safety helmet, t-shirt, shorts, and tennis shoes. He is the only person seen in the area. There are houses and vehicles in the background. ",10,Image_12.png,effort,E2,9
20240910224454,"Two athletes, both female, are in a competitive chase for the ball during a soccer match. The one blue attired girl behind the white and black clothed girl nearest to the ball is about to fall onto her in an attempt for the ball. ",6,Image_13.png,effort,E6,9
20240910180338,A mountain climber in black hiking gear and a backpack kit uses ice picks to climb up a snowy incline. The landscape is a snow-covered cliff and there are hiking sticks stuck in the snow in front of the climber.,7,Image_15.png,default,D6,9
20240910221648,A group of individuals stands by an indoor pool of water with koi fish,12,Image_2.png,effort,E5,9
20240910221147,"A short-haired male wearing a hat and dark long sleeved shirt and pants stands beside a tranquil foggy lake at dawn, under the shelter of a large tree.",2,Image_3.png,effort,E3,9
20240910154427,"In the backdrop of a busy city with crowds of people, the bottom half of large buildings, and cars an artistic cart with two wheels attached to the back half of a yellow bike is shown. The cart contains vibrant abstract paintings on the side of it with people walking by it.",4,Image_5.png,default,D3,9
20240910161920,Customers interact with a street food vendor at a dimly lit outdoor market. A yellow vehicle is behind them.,6,Image_6.png,default,D4,9
20240910165019,A man sits on a wooden bench among a profusion of green plants. The man wears a cap and a jacket with shorts. He is stirring a pot of food set on the bench. There is an inert flamethrower beside him.,12,Image_7.png,effort,E1,9
20240910175555," A red off-road vehicle seemingly stuck on an uneven terrain with the back right wheel stuck in between the ridges of the terrain. The male driver inside, wearing sun glasses, is trying to move the vehicle past being stuck. A little girl wearing a light green shirt with denim blue shorts spectate on the side while standing on a dry grass pathway looking concerned.",1,Image_9.png,default,D5,9
20240910221648,"A young individual stands next to a horse in a grassy area, holding a lead to a horse's reins, with a small fire in the foreground and wooded area and older individual and another horse in the background",4,Image_1.png,effort,E5,10
20240910154224,People enjoy a leisurely walk on a paved pathway in a park with benches filled with more people. Clean green grass is alongside everyone on the cloudy day,3,Image_10.png,default,D2,10
20240910154427,The backs of two people sitting on a bench overlooking a calm sea as the sun sets in the distance. On the sea a boat can be seen and in the distance the landscape of a city along the seas edge with a fading skyline.,11,Image_11.png,default,D3,10
20240910175555,"A young boy is wearing an orange helmet, grey shorts, nike high top shoes, and a yellow shirt with blue sleeves. The boy is riding a scooter and in a mid-jump position with a stressed face. In the background, several houses can be seen with cars parked in their respective garages.",5,Image_12.png,default,D5,10
20240910141502,"Two female athletes on opposing teams, one in blue and one is white, are chasing after a soccer ball during a soccer match on a grassy field. The athlete in blue has stern look on her face and is poised to shove the athlete in white, who is closer to the ball, from behind. The athlete in white appears as if she is yelling and is in the process of tripping over the ball. Two other athletes, each from opposing teams, are in the distance as they watch the battle play out.",1,Image_13.png,default,D1,10
20240910221147,"A hiker climbs upwards on a snowy trail in a quiet forest, using ice picks. ",3,Image_15.png,effort,E3,10
20240910224454,"A mixed group of varying aged individuals stands by an indoor fish pond which looks like a very shallow public pool, engaging with the small orange and black spotted fish. There is a plant with large leaves in the foreground. The children on the edge of the pool are laughing with excitement. People in the background are glancing at the family enjoying the fish while they continue walking.",4,Image_2.png,effort,E6,10
20240910221148,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree. The sky is cloudy and there is a thick fog over the lake. There is a silihoute of trees in the background. ",5,Image_3.png,effort,E4,10
20240910161920,City pedestrians walk by a colorful puppet theatre cart on a busy day. There are many pedestrians walking along the busy street in the back. There are also five traffic lights in sight navigating the busy streets.,3,Image_5.png,default,D4,10
20240910165019,A night scene of a street vendor standing at a table laden with food. Two people stand on the other side of the table looking at the food. Behind them there is a taxi.,10,Image_6.png,effort,E1,10
20240910172445,"A man in a red jacket, wearing shorts, a cap, and tennis shoes, with hiking gear behind him and a water bottle beside him, sits on a wooden park bench surrounded by greenery, outdoors. He is preparing and stirring food in a silver pot. There is a plant with a small purple flower beside the bench.",8,Image_7.png,effort,E2,10
20240910180338,A red off-road vehicle is perched partially in a ditch on an uneven dirt path with a young girl watching nearby. It's a bright sunny day in dry scrubland and the vehicle's tires are bent to adjust to the uneven ground.,6,Image_9.png,default,D6,10
20240910224454,"A young blonde woman with a black sweatshirt stands next to a brown horse in a grassy field, holding a rope, stares into a  small fire in the foreground. A tall older male wearing a blue shirt and denim jeans stands next to a larger, dark brown horse in the background, looking towards the woman. Both seem to be contemplating something.",1,Image_1.png,effort,E6,11
20240910154427,"In the middle of a park, people enjoy a leisurely walk on a paved pathway surrounded by lush green grass and trees. Natural wood looking benches are spread along the path, with a man and a grey dog sitting on one. In the background a large gazebo can bee seen with many people gathered underneath. ",7,Image_10.png,default,D3,11
20240910161920,A man and woman sit on a bench overlooking a calm sea and the city that sists across the sea as the sun sets in the distance. There is a boat moving on the calm sea.,10,Image_11.png,default,D4,11
20240910180338,"A young boy in a yellow shirt, Nike sneakers and an orange helmet rides a Razor scooter onto a sidewalk. The background is a suburban neighborhood with white and gray houses and a cloudless blue sky.",9,Image_12.png,default,D6,11
20240910154224,"Two high school/college female athletes in a competitive chase for the ball during a soccer match. Each on opposing teams, the suspense is high",5,Image_13.png,default,D2,11
20240910221148,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape. There are footsteps in the snow in front of him. He is surprisingly not wearing a jacket and is wearing a helmet. He is holding hooks with his hands and digging them into the snow to keep balance. There is a pair of walking sticks buried in the snow in front of him.",11,Image_15.png,effort,E4,11
20240910141502,"A group of individuals, both young and old, are standing by an indoor water exhibit. Young children are intently focused on the fish in the water of the exhibit. Some children are sitting and leaning on the brick barrier of the exhibit. The older adults are focusing on the smaller children to make sure they do not hurt themselves on the ledge. Other individuals are walking past the exhibit in the background. ",10,Image_2.png,default,D1,11
20240910221648,"A lone figure stands fishing beside a tranquil lake with fog at dawn, under the shelter of a large tree, and trees and hills in the background",2,Image_3.png,effort,E5,11
20240910165019,"Pedestrians walk on a busy city street. In the foreground, a colorful cart is parked on the sidewalk with the words ""Puppet Theatre"" painted on the side of the cart. The cart is attached to a trailer that is pulled by a bicycle. A man and woman walk past the cart. In the background, there are pedestrians and traffic visible on the street. Tall buildings rise in the background.",7,Image_5.png,effort,E1,11
20240910172445,Customers interact with a street vendor selling food at a dimly lit outdoor market at nighttime with the vehicular and pedestrian traffic in the background.,6,Image_6.png,effort,E2,11
20240910175555,"A man in a red jacket, white shorts, and black cap sits on a gray bench surrounded by green plants, preparing a meal outdoors. The meal is being cooked in an electric stainless steel pan with a stainless steel tumbler in the back of it. ",8,Image_7.png,default,D5,11
20240910221147,A man in a green shirt observes the roof of a red off-road vehicle that is perched on an uneven dirt path with a woman in shorts in the distance.,5,Image_9.png,effort,E3,11
20240910141502,A young woman dressed in a black sweatshirt and jeans stands in a grassy area next to a brown horse. The young woman is holding a rope and looks on with concern at a small fire in the foreground. In the background stands an older man dressed in a long sleeve light blue shirt and blue jeans. The man is looking on at the young girl and the fire while standing next to another brown horse. There are trees and an open field behind the man.,11,Image_1.png,default,D1,12
20240910161920,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. Some of the people sit on the benches to watch the passers by and take in the beautiful scenery. The trees hower above their heads,7,Image_10.png,default,D4,12
20240910165019,"Two people sit on a bench overlooking a body of water. The water is calm. A boat travels past along the water. The sun is setting. On the far shore of the water, the silhouette of a city is visible against the sunset.",2,Image_11.png,effort,E1,12
