userID,caption,trial_number,image_name,group,tag,evaluator
20241121175750,"A young boy in an orange helmet effortlessly leaps on his scooter, enjoying a sunny day under a clear blue sky.",11,Image_12.png,effort,E7,2
2024,Two athletes in a competitive chase for the ball during a soccer match,1,Image_13.png,control,O,2
20241121182532,"A traveler with winter gear treks an hands and feet across a gentle snowy trail in a quiet forest, taking in the serene winter landscape",11,Image_15.png,effort,E9,2
20241121175407,"A group of Asian individuals stands by a Koi pond, engaging with the exhibit.  The center of attention is a toddler child attempting to climb the ledge of the pool.",4,Image_2.png,effort,E6,2
20241121181245,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree",6,Image_3.png,effort,E8,2
20241121184527,"Men and women walk in the city by a colorful puppet theatre street vendor cart on a busy, cold day",3,Image_5.png,effort,E11,2
20241121070823,"Customers interact with a vendor at a dimly lit outdoor market, a yellow taxi is parked in the background, adding a dynamic urban vibe.",11,Image_6.png,effort,E4,2
20241121220630,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors",12,Image_7.png,effort,E12,2
20241121183450,A woman stands near her red off road vehicle as it is leaning sideways on a large rock in the desert.,6,Image_9.png,effort,E10,2
20241121070823,"A young individual stands in a grassy area, holding a rope, with a small fire in the foreground and open land in the background, the warm glow of the fire illuminates the surrounding, creating a cozy atmosphere. there is a silhouettes of trees in the distance.",6,Image_1.png,effort,E4,3
2024,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day,1,Image_10.png,control,O,3
20241121175407,"with the city skyline in the background and a boat sailing on the water, two people sit on a bench overlooking a calm sea as the sun sets ",9,Image_11.png,effort,E6,3
20241121181245,A young person is enjoying a sunny day outside on a scooter,4,Image_12.png,effort,E8,3
20241121034648,Two female athletes in a competitive chase for the ball during a soccer match,7,Image_13.png,effort,E1,3
20241121183450,"An adventurous man climbs up the side of a small, snowy mountain trying to reach his hiking poles.",12,Image_15.png,effort,E10,3
20241121175750,Updated caption:  ,2,Image_2.png,effort,E7,3
20241121182532,"A lone male figure stands beside a tranquil lake at dawn with fog with a fishing pole, under the shelter of a large tree",12,Image_3.png,effort,E9,3
20241121220630,A man and a woman walk by a colorful street vendor cart on a busy day with everyone on the streets.,4,Image_5.png,effort,E12,3
20241121165747,Two people interact with a street food vendor. There is a man on the left of a food-filled table wearing a light green long sleeved shirt looking down and taking chopsticks out of a jar on the table. A younger girl wearing a white t-shirt with the text GH BLUE on the front of it is taking her hand out of her right pocket. A police car with its lightbar lit passes behind them.,5,Image_6.png,effort,E5,3
20241121222945,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors on a portable stove. He is getting ready to put some food in while there is steam coming out of the mini pot. He is laughing as he is talking to the person taking the picture.",7,Image_7.png,effort,E13,3
20241121184527,A red off-road vehicle is hazardously stuck on an in a ditch on a dirt path in the dirt mountains with a young girl watching in the background.,5,Image_9.png,effort,E11,3
20241121165747,"A young woman wearing a black long sleeved shirt with the word ""Athletic"" in red letters across the front stands in a grassy area, next to a light-colored horse while holding a rope, with a small fire in the foreground while a man in a light blue long-sleeved shirt and blue jeans looks on from a distance behind her. He is standing next to a darker brown horse and in front of some logs. There is a log fence behind him separating them from a field and a lightly wooded area.",2,Image_1.png,effort,E5,4
20241121034648,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. A man is sitting on a bench with his dog.,4,Image_10.png,effort,E1,4
20241121175750,"Two people sit closely on a bench, gazing at a calm sea as a boat drifts by, with the sun setting over a distant city skyline, creating a peaceful atmosphere.",4,Image_11.png,effort,E7,4
20241121182532,A young boy in a yellow shirt  is enjoying a sunny day outside. He is on a razor scooter jumping onto a side walk.,2,Image_12.png,effort,E9,4
20241121053121,"Two female athletes in a competitive chase for the ball during a soccer match. one team is wearing blue and white uniforms while the other team is dressed in white and black attire. In the background are tree, other teammates, and a small red flag. ",10,Image_13.png,effort,E2,4
20241121184527,"A lone man treks up a snowy cliff in the mountains, taking in the serene winter landscape as he climbs upwards",12,Image_15.png,effort,E11,4
20241121181245,"A group of individuals stands by an indoor water feature, engaging with the exhibit",8,Image_2.png,effort,E8,4
20241121183450,"A man stands under an enormous tree, fishing in a tranquil lake. ",7,Image_3.png,effort,E10,4
20241121222945,City pedestrians walk by a colorful street vendor cart on a busy day. One of them walking by is taking a look at the vendor cart out of curiosity. Another person is studying the cart with both hands in pocket.,12,Image_5.png,effort,E13,4
20241121175407,"An Asian vendor at a night food market, interacts with customers choosing noodles.",6,Image_6.png,effort,E6,4
2024,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors",1,Image_7.png,control,O,4
20241121220630,A red off-road vehicle probably a truck is perched on an uneven dirt path with a Man checking it and a little girl behind him.,5,Image_9.png,effort,E12,4
20241121175407,"A young individual stands in a grassy area with her horse, holding a rope, with a small fire in the foreground and open land with a man with a brown horse is in the background",10,Image_1.png,effort,E6,5
20241121053121,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. In the background stands a hexagonal shaped pavilion. On one of the benches is a gentleman wearing blue track pants talking on a cell phone while his dog sits upright on the bench next to him. ,4,Image_10.png,effort,E2,5
20241121181245,Two people sit on a bench overlooking a calm sea as the sun sets in the distance,5,Image_11.png,effort,E8,5
20241121183450,"A ground up photo of a boy performing a trick on his scooter on a cloudless, beautiful day.",9,Image_12.png,effort,E10,5
20241121063648,"Two athletes in a competitive chase for the ball during a soccer match, a player in a white jersey, numbered 22, is falling forward while attempting to control the ball. Another player in a ""sherwood"" jersey, also numbered 22, is nearby appearing to defend for possession.",1,Image_13.png,effort,E3,5
20241121220630,"A traveler climbs an ice filled mountain, taking in the serene winter landscape",6,Image_15.png,effort,E12,5
20241121182532,"A group of adults walking by and children by an indoor pond with small orange fish and a plant, children sitting on the edge of the pond and one attempting to go in the pond.",4,Image_2.png,effort,E9,5
20241121184527,"A lone man stands on the banks of a tranquil, foggy lake at dawn with a fishing rod, underneath a large tree",8,Image_3.png,effort,E11,5
2024,City pedestrians walk by a colorful street vendor cart on a busy day,1,Image_5.png,control,O,5
20241121175750,"Customers interact with a vendor at a dimly lit outdoor market, surrounded by vibrant displays of fresh produce and street food, with a taxi illuminated in the background",12,Image_6.png,effort,E7,5
20241121034648,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors on the bench using portable cookware.",8,Image_7.png,effort,E1,5
20241121222945,A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance. The owner of the vehicle is standing near it while on the phone with someone to come tow it. The other passenger is inspecting the vehicle by looking under the truck for any damage.,5,Image_9.png,effort,E13,5
20241121175750,Updated caption:  ,1,Image_1.png,effort,E7,6
20241121063648,"People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. A man sits on a bench with his dog perched beside him, while a group in the distance gathers near a gazebo.",5,Image_10.png,effort,E3,6
20241121182532,A woman and man sit on the on a bench overlooking a calm sea with a small white boat in the middle of the sea. The sun is setting in the distance past a city skyline. ,1,Image_11.png,effort,E9,6
20241121184527,A young boy is enjoying a sunny day outside in his neighborhood on a scooter doing tricks while wearing an orange helmet,1,Image_12.png,effort,E11,6
20241121070823,"Two athletes in a competitive chase for the ball during a soccer match, the background shows a grassy soccer field boarded by trees, indicating an outdoor setting. the trees form a dense, green backdrop, suggesting a park or rural environment.",4,Image_13.png,effort,E4,6
20241121222945,"A traveler treks across a gentle snowy trail in a quiet forest surrounded by pine trees that have snow on top of them, taking in the serene winter landscape as he comes across a white little rabbit that studies the man ",3,Image_15.png,effort,E13,6
20241121183450,A group of kids and adults watch fish swim around in an open fish tank.,4,Image_2.png,effort,E10,6
20241121220630,"A lone figure stands beside a tranquil lake fishing at dawn, under the shelter of a large tree",9,Image_3.png,effort,E12,6
20241121034648,City pedestrians walk by a colorful street vendor cart on a busy day that is artistic and colorful.,5,Image_5.png,effort,E1,6
20241121181245,Customers interact with a vendor at a dimly lit outdoor market,9,Image_6.png,effort,E8,6
20241121053121,"A man in a red jacket, black cap, and light colored shorts sits on a ",3,Image_7.png,effort,E2,6
2024,A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance.,1,Image_9.png,control,O,6
20241121181245,"A young individual stands in a grassy area, holding a rope, with a small fire in the foreground and open land in the background",11,Image_1.png,effort,E8,7
20241121070823,"People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day, A gazebo is visible in the background. the scene has a relaxed and peaceful atmosphere, suggesting a community space.",1,Image_10.png,effort,E4,7
20241121183450,A man and woman sit on a bench overlooking a small boat traveling up a body of water as the sun sets in the distance.,1,Image_11.png,effort,E10,7
20241121220630,A young boy is enjoying a sunny day outside on a scooter and a protective gear on,11,Image_12.png,effort,E12,7
20241121165747,A young female soccer player wearing a blue and white kit numbered 21 on her upper right shoulder goes in for a tackle on another female soccer player wearing a white shirt and black pants with the number 25 in white on the right leg that is dribbling the black and white ball. One of the dribbler's teammates looks on from the left and one of the tacklers teammates looks on from the right behind the girls. There is a red triangular flag to the left of the ball-carrier's teammate in the background and the grass soccer field seems to be enclosed by a high black fence.,3,Image_13.png,effort,E5,7
2024,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape",1,Image_15.png,control,O,7
20241121184527,"Women and children stand by an indoor water feature watching the fish, while a mother reaches for her child who is trying to climb in",6,Image_2.png,effort,E11,7
20241121222945,"A lone figure stands beside a tranquil lake at dawn with another person nearby lying on their back with two arms behind their head being relaxed, under the shelter of a large tree. One squirrel is on top of the branch while another one is climbing up it.",10,Image_3.png,effort,E13,7
20241121053121,"City pedestrians walk by a colorful street vendor cart on a busy day The colorfully painted cart has the words ""Puppet Theatre"" painted on the side. The cart is parked at a busy intersection filled with people and cars. In the background stans many tall buildings. ",7,Image_5.png,effort,E2,7
20241121182532,"It is night time, outside on the street and a taxi is going by. Three customers interact with a vendor at a dimly lit outdoor market.",5,Image_6.png,effort,E9,7
20241121063648,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors with a camping stove and cooking utensils nearby.",12,Image_7.png,effort,E3,7
20241121034648,A red off-road vehicle is perched on an uneven dirt path with a child spectator in the distance.,12,Image_9.png,effort,E1,7
20241121182532,"A young girl stands in a grassy area, holding a rope tied to a brown horse, with a small fire in the foreground and open land and man with another darker brown horse in the background",9,Image_1.png,effort,E9,8
20241121165747,"A group of five people, one of which is holding a basketball, enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. There are three wood and metal park benches. One is empty, a person in a blue shirt and dark pants sits alone on the middle one and the one closest has a man wearing sunglasses talking on a cell phone while his dark gray dog sits next to him. There is a concrete wall in front of the man and the dog on the other side of the sidewalk. At the end of the sidewalk behind the group walking is a large gazebo or hexagonal building with an atrium roof and grey shingles.",9,Image_10.png,effort,E5,8
20241121184527,A man and woman sit on a bench next to each other overlooking a calm sea as the sun sets in the distance and a boat passes by,10,Image_11.png,effort,E11,8
20241121222945,"A young person is enjoying a sunny day outside on a scooter at a park, his friends in the background are riding scooters and skate boards, one of them doing an ollie. a few other kids are sitting on the curb watching the ones ride their skateboards.",4,Image_12.png,effort,E13,8
20241121175407,Two female athletes tumble in a competitive chase for the soccer ball while two teammates approach from the back,2,Image_13.png,effort,E6,8
20241121034648,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape, while climbing a mountain.",2,Image_15.png,effort,E1,8
20241121220630,"A group of children and teenagers stands by an indoor water feature, engaging with the exhibit with a small boy on red been stopped from diving.",8,Image_2.png,effort,E12,8
2024,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree",1,Image_3.png,control,O,8
20241121063648,"City pedestrians walk by a colorful street vendor cart on a busy day, with urban architecture and bustling crowds forming the lively background.",9,Image_5.png,effort,E3,8
20241121183450,Two customers make a purchase from a vendor on a poorly lit street while a taxi passes by right behind.,10,Image_6.png,effort,E10,8
20241121070823,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors, the picture features a vibrant garden filled with a variety of colorful flowers. the greenery surrounding the bench adds a sense of tranquility.",7,Image_7.png,effort,E4,8
20241121053121,A red off-road vehicle with black rack on top  is perched on an uneven dirt path with a spectator wearing a green shirt and long hair in the distance. The vegetation looks dry and tan in color and the terrain is somewhat rocky. ,8,Image_9.png,effort,E2,8
20241121183450,"A young girl stands in a fenced in, grassy area, holding a roped and light brown horse, watching a fire burn in a concrete container, with a man and another horse in the background.",2,Image_1.png,effort,E10,9
20241121175407,"People and a large grey dog, enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day.  Some people are resting on the wooden benches.",7,Image_10.png,effort,E6,9
20241121220630,Two people sit on a bench overlooking a calm sea as the sun sets in the distance with a little boat in site,10,Image_11.png,effort,E12,9
2024,A young person is enjoying a sunny day outside on a scooter,1,Image_12.png,control,O,9
20241121175750,"Two soccer players fiercely compete for control of the ball, with one diving forward as the other reaches out, during an intense match.",6,Image_13.png,effort,E7,9
20241121053121,"A traveler with a large backpack and skis climbs up a mountainous snowy trail in a quiet forest, taking in the serene winter landscape. The individual is wearing dark colored clothes.  In the foreground are two ski poles standing upright in the snow. ",12,Image_15.png,effort,E2,9
20241121222945,"A group of individuals stands by an indoor water feature, some of them taking a picture near it while others take a closer look and engage with the exhibit. Another person in the corner scribbling down what he see's into his fieldnotes and two people in the back ground having a nice conversation.",2,Image_2.png,effort,E13,9
20241121034648,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree while fishing.",3,Image_3.png,effort,E1,9
20241121070823,"City pedestrians walk by a colorful street vendor cart on a busy day, there is presence of a puppet theater on a tricycle, parked on a busy urban sidewalk. the theater is decorated with a vibrant artwork.",12,Image_5.png,effort,E4,9
20241121184527,"A man and teenage girl interact with a woman vendor at a dimly lit outdoor market that sells food, with a taxi in the background",9,Image_6.png,effort,E11,9
20241121165747,"A man in a red jacket, wearing eyeglasses white shorts and black ball cap with yellow writing on it sits on a gray wooden bench surrounded by greenery, stirring a meal in a chrome pot with the lid sitting in front of it. There is a red bottle laying on its side between the man and the pot ",11,Image_7.png,effort,E5,9
20241121063648,"A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance, surrounded by rugged terrain and dry grass.",11,Image_9.png,effort,E3,9
20241121184527,"A young girl stands next to a fire in a grassy area with a rope holding a her horse, with an older man and another horse watching in the background of some open land",7,Image_1.png,effort,E11,10
20241121175750,"Visitors enjoy a leisurely stroll along a paved pathway in a lush park, with benches and a gazebo visible under the overcast sky on a cloudy day.""",9,Image_10.png,effort,E7,10
20241121222945,Two people sit on a bench overlooking a calm sea as the sun sets in the distance. There are a few seagulls flying within the view and a few geese can be seen.,8,Image_11.png,effort,E13,10
20241121034648,A young person is enjoying a sunny day outside on a scooter with a helmet on in a quiet neighborhood.,6,Image_12.png,effort,E1,10
20241121181245,Two athletes in a competitive chase for the ball during a soccer match,2,Image_13.png,effort,E8,10
20241121063648,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape, with steep snow-covered slopes visible in the background. A tripod is set up nearby, suggesting the traveler might be capturing the scenery.",3,Image_15.png,effort,E3,10
2024,"A group of individuals stands by an indoor water feature, engaging with the exhibit",1,Image_2.png,control,O,10
20241121053121,"A lone figure stands beside a tranquil lake holding a fishing pole at dawn, under the shelter of a large tree. The sun is beginning to rise and shine through the light blanket of fog on the lake. On the other side of the lake are large trees, some near the waters edge. ",2,Image_3.png,effort,E2,10
20241121165747,A man wearing a brown jacket and blue shirt and blue jeans walks by a colorful abstract painted puppet theater cart attached to a yellow tricycle while being followed closely by a woman wearing a long gray coat and white turtleneck on a busy day in the city as pedestrians mill past the several large buildings behind them.,8,Image_5.png,effort,E5,10
20241121220630,Customers of Asian decent in a low camera quality interact with a vendor at a dimly lit outdoor market,7,Image_6.png,effort,E12,10
20241121175407,"A man wearing a black hat, cargo shorts and a red jacket sits on a wood bench surrounded by greenery, preparing a meal with a propane pot outdoors",1,Image_7.png,effort,E6,10
20241121070823,"A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance. the front of the vehicle end leans into a dip, showcasing its suspension capabilities. ",9,Image_9.png,effort,E4,10
20241121220630,"A young female in her teenage years stands in a grassy area, holding a rope tied to a horse with a small fire in the foreground and a middle aged man with blue shirt and another horse in open land in the background",2,Image_1.png,effort,E12,11
20241121181245,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day,10,Image_10.png,effort,E8,11
2024,Two people sit on a bench overlooking a calm sea as the sun sets in the distance,1,Image_11.png,control,O,11
20241121053121,A young boy is performing a jump trick on a scooter while enjoying a sunny day outside. He is outfitted with an orange helmet for safety while wearing a yellow t-shirt with blue sleeves and white shoes with red soles. In background are several houses and cars. ,6,Image_12.png,effort,E2,11
20241121182532,"Two female athletes, one in white and one in a purple jersey in a competitive chase for the ball during a soccer match. Two other soccer players in the back running towards them.",8,Image_13.png,effort,E9,11
20241121070823,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape, the background features shows a majestic mountain landscape with rugged terrain and possibly some lush vegetation.",10,Image_15.png,effort,E4,11
20241121034648,"A group of individuals stands by an indoor water feature, engaging with a pool of fish.",9,Image_2.png,effort,E1,11
20241121063648,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree, as a light mist rises from the water and the soft glow of morning illuminates the distant trees.",8,Image_3.png,effort,E3,11
20241121175407,NYC pedestrians walk by a Puppet Theater art street vendor cart on a busy day,11,Image_5.png,effort,E6,11
20241121222945,Customers interact with a vendor at a dimly lit outdoor market. The vendor is preparing the food and putting it in a styrofoam box to go. The person is getting the wallet out of their pocket getting ready to pay in cash. Another person is looking over the food deciding what to get. There is some steam coming from the food.,11,Image_6.png,effort,E13,11
20241121175750,"A man in a red jacket sits on a wooden bench surrounded by lush greenery, preparing a meal with a camping stove and utensils.",7,Image_7.png,effort,E7,11
20241121165747,A red off-road vehicle with a black roof rack and brush guard is perched with one wheel off the ground on an uneven dirt path with a girl wearing a green tank top and blue shorts looks on from the grass covered hillside. ,1,Image_9.png,effort,E5,11
20241121222945,"A young individual stands in a grassy area with her horse attached to a rope, walking a little closer towards a growing controlled fire in the foreground and open land in the background with crops ",1,Image_1.png,effort,E13,12
20241121182532,"A park with a group of people enjoy a leisurely walk on a paved pathway, people on benches and lush grass on a cloudy day",10,Image_10.png,effort,E9,12
20241121034648,Two people sit on a bench overlooking a calm sea as the sun sets in the distance with a boat sailing in front of them. ,1,Image_11.png,effort,E1,12
20241121063648,"A young person is enjoying a sunny day outside on a scooter, performing a jump near a residential street, wearing a helmet and casual attire.",10,Image_12.png,effort,E3,12
20241121183450,Two female soccer players fight for the ball during a competitive match.,5,Image_13.png,effort,E10,12
20241121165747,"A mountain climber uses an ice axe in his left hand to climb up the side of a snowy mountain. he is wearing a helmet and a large rucksack on his back. There are two hiking sticks in the foreground that he is climbing toward, likely belonging to the person taking this photo. There is an evergreen shrub next to the man on his right and snow covered rocks behind him.",4,Image_15.png,effort,E5,12
20241121053121,"A group of individuals stands by an indoor water feature, engaging with the exhibit. The water feature has clear water, a blue bottom, and several Koi fish swimming around as children watch from the edge. There is a small waterfall on the right, and a green plant in the lower left hand corner.  ",1,Image_2.png,effort,E2,12
20241121070823,"A lone figure stands beside a tranquil lake at dawn, under the shelter of a large tree,  the large tree with sprawling branches dominates the left foreground, while the person stand near the water's edge, grazing at the calm lake.",5,Image_3.png,effort,E4,12
20241121175750,"City pedestrians pass a colorful ""Puppet Theatre"" vendor cart attached to a tricycle on a busy downtown street. ",3,Image_5.png,effort,E7,12
2024,Customers interact with a vendor at a dimly lit outdoor market,1,Image_6.png,control,O,12
20241121181245,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors",7,Image_7.png,effort,E8,12
20241121175407,A red off-road SUV is perched on its right side on an uneven dirt path with a child spectator in the distance and adult talking into the passenger space.,8,Image_9.png,effort,E6,12
2024,"A young individual stands in a grassy area, holding a rope, with a small fire in the foreground and open land in the background",1,Image_1.png,control,O,13
20241121183450,"People of all ages enjoy a leisurely walk on a paved pathway in a park with benches, tall trees, lush grass, and a gazebo in the distance.",3,Image_10.png,effort,E10,13
20241121053121,A man and woman sit close on a bench overlooking a calm sea as the sun sets in the distance. On the other side of the water are a few tall buildings off in the distance. A large white boat is in the middle of the water slowly driving away. ,5,Image_11.png,effort,E2,13
20241121070823,"A young person is enjoying a sunny day outside on a scooter, the skateboarder appears to be in motion.  there are some trees and buildings in the distance. adding a nice urban touch to the scene.",3,Image_12.png,effort,E4,13
20241121184527,Two women soccer players in blue and white uniforms compete over possession of the ball during a soccer match,11,Image_13.png,effort,E11,13
20241121175407,A mountain climber treks the snow and ice covered mountain.  Slowly making his way to the top.,12,Image_15.png,effort,E6,13
20241121063648,"A group of individuals stands by an indoor water feature, engaging with the exhibit, some children lean forward to touch the water, while others observe a small fish swimming below the surface.",6,Image_2.png,effort,E3,13
20241121165747,"A lone figure stands beside a tranquil lake at dawn, fishing under the shelter of a large tree while mist come off of the lake partially obscuring the treed shoreline across the lake. The tree line is reflecting off of the lake.",7,Image_3.png,effort,E5,13
20241121181245,City pedestrians walk by a colorful street vendor cart on a busy day,3,Image_5.png,effort,E8,13
20241121034648,Customers interact with a food vendor at a dimly lit outdoor market,10,Image_6.png,effort,E1,13
20241121182532,"A man in a red jacket and black hat sits on a bench surrounded by greenery, preparing a meal outdoors, with camping materials.",7,Image_7.png,effort,E9,13
20241121175750,"A red off-road vehicle tackles a steep, uneven dirt trail, its front tire elevated dramatically, while a spectator observes from a grassy hillside in the background.",10,Image_9.png,effort,E7,13
20241121034648,"A young individual stands in a grassy area, holding the rope tied to a horse, with a small fire in the foreground and open land in the background",11,Image_1.png,effort,E1,14
20241121184527,"Two women and some teenagers enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day, while a man on his phone and his dog sit on one bench and a woman sits on another bench",4,Image_10.png,effort,E11,14
20241121063648,"Two people sit on a bench overlooking a calm sea as the sun sets in the distance, with fishing boat passing by and a city skyline faintly visible on the horizon.",7,Image_11.png,effort,E3,14
20241121165747,A young person wearing a yellow helmet and blue and yellow t-shirt and grey shorts is hopping their silver kick scooter up onto the sidewalk from the street. It is a sunny day and there are three houses behind them the one on the left is white and has a silver truck in front of it the middle house is also white and has a white truck and black truck in front of it and the house on the right is gray and has a red truck in front of it.,6,Image_12.png,effort,E5,14
20241121220630,"Two female soccer players, one on all blue and the other in black and white in a tussle for the ball during a soccer match.",1,Image_13.png,effort,E12,14
20241121175750,"A determined climber navigates a steep, snow-covered slope, using an ice axe for support, with trekking poles resting nearby and rugged mountain scenery framing the scene.",5,Image_15.png,effort,E7,14
20241121070823,"A group of individuals stands by an indoor water feature, engaging with the exhibit, the background features a vibrant pool area, surrounded by lush greenery. the water in the pool is a bright blue, reflecting the sunlight. there is presence of fish swimming.",8,Image_2.png,effort,E4,14
20241121175407,"A lone fisherman stands beside a tranquil lake at dawn, under the shelter of a large tree.  Fog lifts off the water while his line is in the water.",3,Image_3.png,effort,E6,14
20241121182532,A city pedestrians walk by a colorful street vendor cart on a very busy day with many people walking by and cars. ,3,Image_5.png,effort,E9,14
20241121053121,Customers interact with a vendor at a dimly lit outdoor market. Passing in the background is yellow vehicle with a light bar on top. There are several trays of food on the vendors table as well as many sauces to choose from. ,9,Image_6.png,effort,E2,14
20241121183450,A man in a red jacket sits on a bench surrounded by plants while cooking food in a pot.,11,Image_7.png,effort,E10,14
20241121181245,A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance.,12,Image_9.png,effort,E8,14
