userID,caption,trial_number,image_name,group,tag,evaluator
20240125120801,"A lone figure with a hat and fishing rod stands at the bottom of a hill beside a tranquil lake reflecting the scene at dawn, under the shelter of a large tree atop the hill with the sunlight shining brightly on the trees and grass across the lake",4,Image_3.png,effort,E1,3
20240125143337,City pedestrians walk near around a colorful puppet theater cart near an intersection on a busy day. Multiple tall buildings and street cars are visible in the background. Pedestrians are wearing coats and pants. ,8,Image_5.png,default,D1,3
20240126131801,A grown man and woman observe a collection of food items for sale at an outdoor market at night while the vendor adjusts the food,7,Image_6.png,effort,E3,3
20240125143337,"A younger man in a red jacket, black hat, glasses, and white cargo shorts sits on a bench surrounded by greenery with a canister of soup and a mug next to him. His arm is extended over the canister.",3,Image_7.png,default,D1,3
20240126144429,A red off-road vehicle is perched on an uneven dirt path with spectators close by.,2,Image_9.png,default,D3,3
20240126144429,"A girl stands in a grassy area, holding a horse, with a small fire in the foreground and open land in the background with a man and another horse",9,Image_1.png,default,D3,4
20240125143337,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a partly cloudy day.  A gazebo is visible in the background at the end of the path. A man sits next to his dog on a bench in the foreground.,10,Image_10.png,default,D1,4
20240125120801,"A man and woman sit on a bench overlooking a calm sea with a small boat driving nearby in front of them as the sun sets behind the land across with some buildings in the distance, making the partially cloudy sky orange and yellow",3,Image_11.png,effort,E1,4
2024,A young person is enjoying a sunny day outside on a scooter,1,Image_12.png,control,O,4
20240126144429,Two opposing players in a competitive chase for the ball during a soccer match,11,Image_13.png,default,D3,4
20240125143337,A climber wearing a backpack and hat climbs across a steep snowy trail on the edge of a rocky area visible in the background. Two ski poles stick out of the snow in the foreground and part of an evergreen bush is visible on the left.  Footprints are seen in the snow near the ski poles.,6,Image_15.png,default,D1,4
20240126131801,"A group of kids stand by the stone wall of a large and shallow fish pool, some attempting to climb over. Their parents are motioning to pull the kids back from the wall.",1,Image_2.png,effort,E3,4
20240125151039,A young man wearing a hat with a fishing rod is standing on the bank of a tranquil lake at dawn with fog around him. He is standing under the shade of a large tree. Across the lake are other trees and shrubs.,1,Image_3.png,effort,E2,4
20240125205520,City pedestrians walk by a colorful street puppet-theatre cart on a busy day. The cart is mounted on a bike and appears to be empty. There are two pedestrians walking to the left the cart and are looking past the cart. Tall skyscrapers fill the background.,1,Image_5.png,default,D2,4
20240129161024,"An man and woman with dark hair consider the items for sale at a vendor's table, which holds food and other items, with greenery partially obscuring a third figure on their right. A yellow taxi cab speeds by in the background. The vendor owner, a woman with dark hair and a green shirt, faces them with her back to the camera and one arm resting on the cluttered table.",10,Image_6.png,effort,E4,4
20240125205520,"A man in a red jacket, white shorts, and branded ballcap sits on a bench surrounded by greenery, preparing a meal in a portable gas-powered stove.",11,Image_7.png,default,D2,4
20240126170315,A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance. The vehicle seems to be travelling downhill on a rough terrain. The vehicle is a red jeep with carriage at the top.,10,Image_9.png,default,D4,4
20240126170315,"A young female stands in a grassy area, holding a rope tied to a horse, with a small fire in the foreground. There is a person farther away standing by a horse. there is open land in the background densely surrounded by trees. ",6,Image_1.png,default,D4,5
20240125205520,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. There is an elderly man in exercise wear and sunglasses and a large brown dog sitting on a bench. In the back is a pagoda with several people inside of it.,3,Image_10.png,default,D2,5
20240125151039,A man and a woman sit on a bench overlooking a calm sea with a boat passing by as the sun sets in the distance over the horizon of a city skyline.,9,Image_11.png,effort,E2,5
20240125120801,"A young boy wearing a bright yellow shirt and orange helmet is enjoying a sunny, cloudless day outside riding a scooter in mid-jump from the road to the sidewalk in a suburban neighborhood with multiple houses and cars in the background",6,Image_12.png,effort,E1,5
20240126170315,Two female athletes in a competitive chase for the ball during a soccer match. One of the athletes is wearing a blue jersey while the other is wearing a white jersey. The athlete with the blue jersey seems to be pushing the athlete with a white one to get hold of the ball from her. There are two more athletes in the background from each of the two teams. ,9,Image_13.png,default,D4,5
20240125205520,"A skier in a blue long sleeve shirt with his sleeves rolled up to his elbows, climbs up the side of a steep snowy mountain with specialized climbing tools. He has skis and other equipment on his back. Two ski poles stand in a foreground, with rugged rocky and snowy terrain filling the distance behind.",9,Image_15.png,default,D2,5
20240129161024,"People walk along a sidewalk in front of a green wall. In the foreground, a water feature attracts the attention of some children, whose guardians pay attention to them. One child tries to climb in the pool while a woman gestures toward him and a man with a hat watches over. A few coy fish swim in the pond. A lush green plant is in the foreground. The pool has blue tiles on its bottom and gray tiles around its edge.",11,Image_2.png,effort,E4,5
20240126131801,"A lone man wearing a baseball cap fishes in a tranquil lake at dawn, under the shelter of a large tree",6,Image_3.png,effort,E3,5
20240126144429,City pedestrians walk by a colorful street puppet theatre cart on a busy day,3,Image_5.png,default,D3,5
20240125143337,A younger lady wearing a white shirt and an older man stand at a table covered in food items. Another lady stands across from them motioning towards items on the table.  A fourth person is partially visible behind a plant on the left.  The scene is a dimly lit outdoor market with a taxi cab visible in the background,2,Image_6.png,default,D1,5
20240126144429,"A hiker in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors",7,Image_7.png,default,D3,5
2024,A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance.,1,Image_9.png,control,O,5
2024,"A young individual stands in a grassy area, holding a rope, with a small fire in the foreground and open land in the background",1,Image_1.png,control,O,6
20240126144429,People enjoy a leisurely walk and sit on benches on a paved pathway in a park with lush grass on a cloudy day,8,Image_10.png,default,D3,6
20240126131801,A man and a woman sit on a bench overlooking a calm sea and city skyline as a boat sails through the water and the sun sets in the distance,9,Image_11.png,effort,E3,6
20240125151039,"A boy wearing an orange helmet, yellow shirt, grey shorts, and Nike tennis shoes is enjoying a sunny day outside on a scooter in the foreground with houses and parked vehicles in the background.",8,Image_12.png,effort,E2,6
2024,Two athletes in a competitive chase for the ball during a soccer match,1,Image_13.png,control,O,6
20240126144429,"A traveler treks across a steep snowy trail in a tundra, taking in the serene winter landscape",6,Image_15.png,default,D3,6
20240125143337,A group of adults and children stands by a small pool containing three small orange fish. The children are at the edge of the pool. Two children are interacting and an older lady is reaching out to both of them. Other adults walk by in front of a green wall in the background.,5,Image_2.png,default,D1,6
20240129161024,"A lone male figure with a hat holds a fishing pole beside a tranquil lake at dawn, the mist rising off the placid waters, under the shelter of a large oak tree in the foreground.",8,Image_3.png,effort,E4,6
20240126170315,City pedestrians walk by a colorful street vendor cart on a busy day. There is a road crossing which people use to cross the road. White cars are waiting for the pedestrians to cross the road. There are also traffic signals to control the vehicle and pedestrian traffic.,3,Image_5.png,default,D4,6
20240125205520,A man in a green button up shirt and a woman in a branded white t-shirt interact with a female street food vendor in a short-sleeve green shirt at a dimly lit outdoor market. Food fills the table of the vendor and a taxi is moving behind them in the background.,10,Image_6.png,default,D2,6
20240126170315,"A man in a red jacket sits on a blue bench surrounded by greenery, preparing a meal outdoors. The man is wearing a red jacket. ",7,Image_7.png,default,D4,6
20240125120801,A red boxy off-road vehicle is perched on an uneven dirt path balancing on three out of the four tires in a crevice on the road while a small girl in a green shirt and blue shorts spectates in the distance.,5,Image_9.png,effort,E1,6
20240125120801,"A young girl with her hair flying in the wind stands in a grassy area, holding a rope connected to a brown horse, looking at branches and wood burning in a concrete firepit in the foreground and man with another horse looking at them in the background, in front of a forest",10,Image_1.png,effort,E1,7
20240126170315,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day. There is a building in the background and some people are sitting on the benches in the park. There are three benches visible in the image. There seems to be a water fountain partially visible in the lawn in the image.,1,Image_10.png,default,D4,7
20240129161024,"Two people, one with short hair one with long hair and a blue sweater, sit on a bench overlooking a calm sea as the sun sets over a skyline with woods and skyscrapers in the distance, while a medium sized boat crosses from left to right.",7,Image_11.png,effort,E4,7
20240126131801,A young boy wearing a yellow and navy shirt and orange helmet is riding on his scooter on the road in front of a neighborhood of houses,2,Image_12.png,effort,E3,7
20240125120801,"Two female athletes on opposing teams in a competitive chase for the ball during a soccer match where one girl is near the ball and the other is running up behind her, with two other players in the background are also running towards the ball",2,Image_13.png,effort,E1,7
20240126170315,A traveler treks through mild snowy trail in a quiet mountain in the serene winter landscape. There are two hiking sticks at a distance in front of the traveler. The traveler is either climbing up the snowy hill or going down.,12,Image_15.png,default,D4,7
20240125205520,A small boy in a red shirt is pulled away from a water exhibit with golden fish in it by a girl and woman while several other children watch. There are several other pedestrians walking in the background and a large green wall.,6,Image_2.png,default,D2,7
20240125143337,"A lone figure holding a fishing pole stands beside a tranquil lake at dawn, under the shelter of a large tree while mist comes up from the water.  The sun has washed out the light in the background and trees are visible across the lake.",7,Image_3.png,default,D1,7
2024,City pedestrians walk by a colorful street vendor cart on a busy day,1,Image_5.png,control,O,7
20240126144429,Customers interact with a variety food vendor at a dimly lit street market,10,Image_6.png,default,D3,7
2024,"A man in a red jacket sits on a bench surrounded by greenery, preparing a meal outdoors",1,Image_7.png,control,O,7
20240125151039,A red off-road vehicle is driving through a careen off a cliff. A lady is standing in the background while a man is communicating with the driving on how to navigate through the path.,6,Image_9.png,effort,E2,7
20240125151039,"A young lady stands in a grassy area, holding a horse rein, with a small fire in the foreground and man standing next to a horse with logs, a wooden fence, and open land and trees in the background.",5,Image_1.png,effort,E2,8
2024,People enjoy a leisurely walk on a paved pathway in a park with benches and lush grass on a cloudy day,1,Image_10.png,control,O,8
20240125143337,Two people sit on a bench in the foreground overlooking a calm river as the sun sets in the distance.  Directly in front of them is a small boat moving across the water.  In the background is shoreline and a city skyline. ,11,Image_11.png,default,D1,8
20240129161024,"A white male boy with a yellow and blue T-shirt, gray shorts, and white and red sneakers is riding a scooter from the road onto the sidewalk in a neighborhood of single-story homes in neutral tones. The photo is taken from a tilted angle.",3,Image_12.png,effort,E4,8
20240125151039,A female soccer player fouled another female soccer player in the foreground. In the background there are two other female soccer players observing the play.,11,Image_13.png,effort,E2,8
2024,"A traveler treks across a gentle snowy trail in a quiet forest, taking in the serene winter landscape",1,Image_15.png,control,O,8
20240126144429,"Some families stand by an indoor water tank with fishes, engaging with the exhibit",1,Image_2.png,default,D3,8
20240125205520,"A lone figure in fishes in a grassy area beside a tranquil lake at dawn, under the shelter of a large tree. The sun reflects off the surface of the lake while fog fills the air.",8,Image_3.png,default,D2,8
20240125120801,"A man and woman walk by a street corner with a colorful street vendor cart that is labelled Puppet Theatre on a busy day, where many pedestrians are crossing the street and there are city buildings in the background",1,Image_5.png,effort,E1,8
20240126170315,Customers interact with a vendor at a dimly lit outdoor market. There is a yellow car in the background which could be a taxi or a cab.,2,Image_6.png,default,D4,8
20240125120801,"A man in a red jacket, cargo shorts, black hat, and glasses sits on a bench surrounded by lush greenery, stirs food in a pot next to him with a cup, plate, and bottle also on the bench as he prepares a meal outdoors",8,Image_7.png,effort,E1,8
20240126131801,A red truck has swerved off the dirt and mountainous road and disassembled. A young girl wearing a green shirt and blue pants observes the truck while standing off to the side,5,Image_9.png,effort,E3,8
20240126131801,"A young girl wearing a sweatshirt and tall socks stands in a grassy area, holding a rope attached to a large brown horse, with a small fire in the foreground and open land in the background including an older man and his darker brown horse",3,Image_1.png,effort,E3,9
20240125120801,"People enjoy a leisurely walk on a paved pathway in a park with lush grass and trees, a large open gazebo in the background, and benches lining the pathway where a man is sitting with a black dog on the nearest bench on a cloudy day",12,Image_10.png,effort,E1,9
20240125205520,An older couples sits on a bench overlooking a large body of water at sunset with a small ship swimming across the middle and tall buildings in the distance across the water.,12,Image_11.png,default,D2,9
20240125143337,A young boy wearing a yellow shirt and orange helmet is riding a scooter with green wheels and handlebars on the street on a sunny day with clear blue skies.  The picture is taken looking up from the ground and is oriented at an angle.  Houses and vehicles are visible in the background,9,Image_12.png,default,D1,9
20240126131801,Two female soccer players from different teams chase after a soccer ball while teammates in the back rush towards the ball. The player in the white jersey in the front screams and she is being pushed by the player in the purple jersey chasing after her.,10,Image_13.png,effort,E3,9
20240125120801,A traveler wearing all black with their sleeves rolled up and carrying a large backpack using their tools in hand to trek across a gentle snowy trail in a serene winter landscape with snow covering the trees and rock formations in the background,7,Image_15.png,effort,E1,9
20240126170315,"A group of people stand by or pass by an indoor water feature containing fishes, The children are peeking at or trying to play with the fishes There is a green wall in the background.",5,Image_2.png,default,D4,9
20240126144429,"A lone figure fishes in a tranquil foggy lake at dawn, under the shelter of a large tree",12,Image_3.png,default,D3,9
20240125151039,"Pedestrians walking in downtown Chicago. In the background, pedestrians are crossing the street. While in the foreground a man and a woman are walking by a colorful street vendor cart.",7,Image_5.png,effort,E2,9
2024,Customers interact with a vendor at a dimly lit outdoor market,1,Image_6.png,control,O,9
20240125151039,"A man in a red jacket, white shorts, and black hat is sitting on a bench surrounded by greenery, preparing a meal in an electric cooker. There is a red beverage bottle, metal cup, and plastic container also on the bench.",4,Image_7.png,effort,E2,9
20240129161024,"A red off-reach vehicle is stuck in the side of a hill facing left, with its front left wheel sticking out in the air. A caucasian person with long, blonde, hair, a green shirt, and blue shorts looks down at the vehicle for the upper left of the image. The foreground consists of rocky hillside, such as in the American West, while the background has more grass and plant coverage, although it is dry. The driver can barely be seen. An individual bends over the roof of the car, mostly obscured, wearing a green shirt.

A red off-road vehicle is perched on an uneven dirt path with a spectator in the distance.",1,Image_9.png,effort,E4,9
